cod_ibge;Municipio;Valor;Ano;Tipo;Valor Estado;Indicador 1;Indicador 2;Indicador 3;Indicador 4;Indicador 5;
3546405;Santa Cruz do Rio Pardo;8,933556672;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546405;Santa Cruz do Rio Pardo;6,677796327;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546405;Santa Cruz do Rio Pardo;10;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546405;Santa Cruz do Rio Pardo;11,97946378;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546405;Santa Cruz do Rio Pardo;9,656004828;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546504;Santa Ernestina;10,06036217;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546504;Santa Ernestina;15,83710407;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546504;Santa Ernestina;15,87301587;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546504;Santa Ernestina;18,09954751;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546504;Santa Ernestina;18,78914405;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546504;Santa Ernestina;16,32653061;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546603;Santa Fé do Sul;6,529850746;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546603;Santa Fé do Sul;7,293354943;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546603;Santa Fé do Sul;8,203445447;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546603;Santa Fé do Sul;8,675078864;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546603;Santa Fé do Sul;7,114624506;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546603;Santa Fé do Sul;6,375227687;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546702;Santa Gertrudes;10,54650048;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546702;Santa Gertrudes;7,590132827;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546702;Santa Gertrudes;5,934718101;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546702;Santa Gertrudes;6,048387097;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546702;Santa Gertrudes;3,246753247;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546702;Santa Gertrudes;6,928406467;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546801;Santa Isabel;11,20573734;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546801;Santa Isabel;10,36036036;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546801;Santa Isabel;12,19512195;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546801;Santa Isabel;9,130225853;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546801;Santa Isabel;8,849557522;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546801;Santa Isabel;7,927519819;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546900;Santa Lúcia;5,780346821;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546900;Santa Lúcia;9,81595092;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546900;Santa Lúcia;14,26718547;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546900;Santa Lúcia;17,06970128;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546900;Santa Lúcia;15,82278481;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3546900;Santa Lúcia;12,32394366;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547007;Santa Maria da Serra;6,861063465;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547007;Santa Maria da Serra;5,300353357;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547007;Santa Maria da Serra;6,968641115;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547007;Santa Maria da Serra;7,054673721;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547007;Santa Maria da Serra;7,285974499;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547007;Santa Maria da Serra;10,96892139;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547106;Santa Mercedes;3,937007874;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547106;Santa Mercedes;3,636363636;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547106;Santa Mercedes;3,875968992;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547106;Santa Mercedes;4,098360656;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547106;Santa Mercedes;4,366812227;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547106;Santa Mercedes;9,090909091;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547205;Santana da Ponte Pensa;24,3902439;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547205;Santana da Ponte Pensa;21,27659574;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547205;Santana da Ponte Pensa;20,83333333;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547205;Santana da Ponte Pensa;11,9047619;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547205;Santana da Ponte Pensa;0;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547205;Santana da Ponte Pensa;0;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547304;Santana de Parnaíba;9,63108064;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547304;Santana de Parnaíba;8,539046732;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547304;Santana de Parnaíba;7,975460123;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547304;Santana de Parnaíba;7,597199464;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547304;Santana de Parnaíba;7,298160255;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547304;Santana de Parnaíba;8,986284093;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547403;Santa Rita d'Oeste;12,34567901;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547403;Santa Rita d'Oeste;24,09638554;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547403;Santa Rita d'Oeste;23,66863905;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547403;Santa Rita d'Oeste;18,75;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547403;Santa Rita d'Oeste;12,04819277;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547403;Santa Rita d'Oeste;6,289308176;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547502;Santa Rita do Passa Quatro;7,614213198;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547502;Santa Rita do Passa Quatro;10,54018445;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547502;Santa Rita do Passa Quatro;13,28021248;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547502;Santa Rita do Passa Quatro;14,16430595;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547502;Santa Rita do Passa Quatro;11,95814649;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547502;Santa Rita do Passa Quatro;10,11804384;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547601;Santa Rosa de Viterbo;5,422993492;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547601;Santa Rosa de Viterbo;4,9200492;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547601;Santa Rosa de Viterbo;4,944375773;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547601;Santa Rosa de Viterbo;13,1061599;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547601;Santa Rosa de Viterbo;8,968609865;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547601;Santa Rosa de Viterbo;10,71975498;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547650;Santa Salete;0;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547650;Santa Salete;0;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547650;Santa Salete;0;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547650;Santa Salete;9,345794393;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547650;Santa Salete;8,849557522;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547650;Santa Salete;9,174311927;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547700;Santo Anastácio;6,172839506;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547700;Santo Anastácio;10,51051051;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547700;Santo Anastácio;10,88646967;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547700;Santo Anastácio;11,62790698;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547700;Santo Anastácio;15,625;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547700;Santo Anastácio;10,8892922;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547809;Santo André;10,06934199;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547809;Santo André;8,673827188;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547809;Santo André;8,363379549;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547809;Santo André;8,70157385;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547809;Santo André;9,168958906;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547809;Santo André;9,904605413;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547908;Santo Antônio da Alegria;10,52631579;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547908;Santo Antônio da Alegria;10,22494888;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547908;Santo Antônio da Alegria;10,18329939;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547908;Santo Antônio da Alegria;13,77952756;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547908;Santo Antônio da Alegria;7,155635063;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3547908;Santo Antônio da Alegria;7,326007326;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548005;Santo Antônio de Posse;8,333333333;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548005;Santo Antônio de Posse;8,403361345;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548005;Santo Antônio de Posse;8,423586041;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548005;Santo Antônio de Posse;6,896551724;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548005;Santo Antônio de Posse;11,54734411;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548005;Santo Antônio de Posse;10,36866359;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548054;Santo Antônio do Aracanguá;8,450704225;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548054;Santo Antônio do Aracanguá;8,95140665;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548054;Santo Antônio do Aracanguá;12,75510204;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548054;Santo Antônio do Aracanguá;13,17523057;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548054;Santo Antônio do Aracanguá;17,24137931;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548054;Santo Antônio do Aracanguá;16,33986928;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548104;Santo Antônio do Jardim;0;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548104;Santo Antônio do Jardim;5,194805195;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548104;Santo Antônio do Jardim;5,025125628;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548104;Santo Antônio do Jardim;5,194805195;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548104;Santo Antônio do Jardim;10,07556675;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548104;Santo Antônio do Jardim;7,299270073;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548203;Santo Antônio do Pinhal;17,37756714;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548203;Santo Antônio do Pinhal;14,7299509;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548203;Santo Antônio do Pinhal;13,28903654;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548203;Santo Antônio do Pinhal;17,30103806;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548203;Santo Antônio do Pinhal;19,13043478;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548203;Santo Antônio do Pinhal;14,03508772;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548302;Santo Expedito;9,302325581;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548302;Santo Expedito;8,968609865;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548302;Santo Expedito;8,230452675;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548302;Santo Expedito;3,984063745;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548302;Santo Expedito;8,196721311;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548302;Santo Expedito;8,298755187;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548401;Santópolis do Aguapeí;16,62707838;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548401;Santópolis do Aguapeí;14,31980907;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548401;Santópolis do Aguapeí;14,1509434;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548401;Santópolis do Aguapeí;16;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548401;Santópolis do Aguapeí;14,16430595;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548401;Santópolis do Aguapeí;6,25;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548500;Santos;13,65461847;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548500;Santos;11,86859767;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548500;Santos;12,32876712;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548500;Santos;10,31959954;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548500;Santos;9,163208852;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548500;Santos;10,44169285;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548609;São Bento do Sapucaí;4,62962963;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548609;São Bento do Sapucaí;5,333333333;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548609;São Bento do Sapucaí;8,108108108;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548609;São Bento do Sapucaí;5,780346821;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548609;São Bento do Sapucaí;0;2022;Longevidade;10,33;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548609;São Bento do Sapucaí;15,87301587;2024;Longevidade;11,16;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548708;São Bernardo do Campo;10,2666946;2014;Longevidade;11,45;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548708;São Bernardo do Campo;9,255338455;2016;Longevidade;10,76;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548708;São Bernardo do Campo;9,618634953;2018;Longevidade;10,78;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
3548708;São Bernardo do Campo;9,528267193;2020;Longevidade;10,47;Taxas de mortalidade infantil (por mil nascidos vivos);;;;;
